user_id,order_id,product_id,order_date,return_date,return_reason,image_uploaded,return_message_sentiment,user_return_count,return_approval_time,return_outcome,is_abuse,return_message_sentiment_norm,user_return_count_norm
U00556,O000226,P04993,2023-11-27,2023-12-11,wrong color,0,0.44,1,4,approved,0,0.72,0.1111111111111111
U00340,O000227,P04026,2023-07-24,2023-08-07,defective product,1,-0.34,0,6,manual review,0,0.32999999999999996,0.0
U00798,O000228,P02267,2023-06-02,2023-06-11,incorrect quantity,1,0.05,1,0,approved,0,0.525,0.1111111111111111
U00958,O000229,P00092,2023-04-13,2023-04-15,size issue,1,-0.99,0,13,rejected,1,0.0050000000000000044,0.0
U00331,O000230,P04223,2023-07-21,2023-08-02,accidental purchase,1,0.35,3,10,approved,0,0.675,0.3333333333333333
U00640,O000231,P04176,2023-10-07,2023-10-16,duplicate order,0,-0.42,1,12,manual review,0,0.29000000000000004,0.1111111111111111
U00506,O000232,P03310,2023-03-06,2023-03-09,incorrect quantity,1,-0.18,1,7,approved,0,0.41000000000000003,0.1111111111111111
U00348,O000233,P00983,2023-04-27,2023-05-08,changed mind,1,-0.05,1,10,approved,0,0.475,0.1111111111111111
U00473,O000234,P03444,2023-06-02,2023-06-05,received late,1,0.6,0,12,approved,0,0.8,0.0
U00231,O000235,P02534,2023-06-05,2023-06-17,defective product,1,0.23,2,14,approved,0,0.615,0.2222222222222222
U00190,O000236,P00694,2023-06-13,2023-06-24,item damaged during delivery,1,-0.18,2,5,approved,0,0.41000000000000003,0.2222222222222222
U00225,O000237,P04121,2023-03-23,2023-04-06,duplicate order,1,-0.29,2,0,approved,0,0.355,0.2222222222222222
U00385,O000238,P00156,2023-01-06,2023-01-15,defective product,0,0.11,0,7,approved,0,0.555,0.0
U00377,O000239,P03589,2023-11-18,2023-11-25,size issue,1,-0.04,4,12,approved,0,0.48,0.4444444444444444
U00283,O000240,P01813,2023-03-08,2023-03-22,not satisfied with the product,1,-0.12,4,4,approved,0,0.44,0.4444444444444444
U00958,O000241,P04115,2023-08-26,2023-09-06,poor quality,1,0.0,2,6,approved,0,0.5,0.2222222222222222
U00633,O000242,P01408,2023-03-13,2023-03-21,incorrect quantity,1,-0.14,2,9,approved,0,0.43,0.2222222222222222
U00628,O000243,P01217,2023-04-05,2023-04-12,defective product,1,-0.78,3,3,rejected,1,0.10999999999999999,0.3333333333333333
U00973,O000244,P01411,2023-10-31,2023-11-09,unwanted gift,1,-0.03,2,1,approved,0,0.485,0.2222222222222222
U00745,O000245,P03498,2023-11-22,2023-11-30,accidental purchase,1,-0.01,1,11,approved,0,0.495,0.1111111111111111
U00259,O000246,P04373,2023-03-19,2023-04-02,not satisfied with the product,0,0.07,0,7,approved,0,0.535,0.0
U00359,O000247,P04841,2023-03-08,2023-03-12,defective product,1,-0.5,4,3,manual review,0,0.25,0.4444444444444444
U00710,O000248,P00552,2023-06-25,2023-06-27,not satisfied with the product,0,-0.4,1,13,manual review,0,0.3,0.1111111111111111
U00456,O000249,P03395,2023-11-17,2023-12-01,duplicate order,1,0.82,2,7,approved,0,0.9099999999999999,0.2222222222222222
U00411,O000250,P01177,2023-06-21,2023-07-04,size issue,1,-0.37,2,8,manual review,0,0.315,0.2222222222222222
U00649,O000251,P04735,2023-09-12,2023-09-23,accidental purchase,1,0.25,2,12,approved,0,0.625,0.2222222222222222
U00318,O000252,P04333,2023-03-04,2023-03-09,wrong item delivered,1,-0.4,2,10,manual review,0,0.3,0.2222222222222222
U00677,O000253,P00998,2023-10-29,2023-10-31,wrong color,1,-0.95,2,12,rejected,1,0.025000000000000022,0.2222222222222222
U00225,O000254,P04077,2023-09-03,2023-09-07,defective product,0,-0.05,3,3,approved,0,0.475,0.3333333333333333
U00819,O000255,P02732,2023-07-11,2023-07-25,item damaged during delivery,1,0.31,2,7,approved,0,0.655,0.2222222222222222
U00234,O000256,P03938,2023-11-25,2023-12-07,incorrect quantity,1,-0.17,1,3,approved,0,0.415,0.1111111111111111
U00684,O000257,P04053,2023-03-12,2023-03-14,size issue,1,-1.0,4,13,rejected,1,0.0,0.4444444444444444
U00664,O000258,P00373,2023-08-17,2023-08-22,unwanted gift,1,-1.0,4,7,rejected,1,0.0,0.4444444444444444
U00975,O000259,P02249,2023-03-04,2023-03-10,incorrect quantity,1,0.58,1,0,approved,0,0.79,0.1111111111111111
U00827,O000260,P00849,2023-10-24,2023-11-04,unwanted gift,0,-0.01,1,1,approved,0,0.495,0.1111111111111111
U00374,O000261,P02557,2023-09-02,2023-09-03,wrong color,1,0.3,3,11,approved,0,0.65,0.3333333333333333
U00672,O000262,P02323,2023-01-07,2023-01-19,not satisfied with the product,0,0.12,5,11,approved,0,0.56,0.5555555555555556
U00608,O000263,P00504,2023-09-17,2023-09-25,poor quality,1,-0.58,3,9,manual review,0,0.21000000000000002,0.3333333333333333
U00472,O000264,P03190,2023-03-30,2023-04-01,product not as described,1,-0.13,2,2,approved,0,0.435,0.2222222222222222
U00233,O000265,P00703,2023-06-26,2023-07-10,not satisfied with the product,1,-0.85,2,1,rejected,1,0.07500000000000001,0.2222222222222222
U00692,O000266,P03626,2023-07-23,2023-07-28,duplicate order,1,0.47,4,9,approved,0,0.735,0.4444444444444444
U00113,O000267,P00315,2023-05-14,2023-05-25,size issue,1,0.16,1,7,approved,0,0.58,0.1111111111111111
U00830,O000268,P02377,2023-03-23,2023-03-31,duplicate order,1,0.37,1,14,approved,0,0.685,0.1111111111111111
U00497,O000269,P01041,2023-01-21,2023-01-26,poor quality,1,0.65,2,9,approved,0,0.825,0.2222222222222222
U00442,O000270,P04379,2023-05-08,2023-05-11,wrong color,0,-0.18,4,11,approved,0,0.41000000000000003,0.4444444444444444
U00564,O000271,P02991,2023-07-14,2023-07-20,item damaged during delivery,1,-0.37,0,10,manual review,0,0.315,0.0
U00268,O000272,P00258,2023-07-13,2023-07-14,product not as described,0,-0.05,2,8,approved,0,0.475,0.2222222222222222
U00510,O000273,P00575,2023-07-03,2023-07-04,size issue,1,0.63,2,8,approved,0,0.815,0.2222222222222222
U00807,O000274,P04670,2023-09-04,2023-09-12,missing accessories,0,-0.78,3,0,rejected,1,0.10999999999999999,0.3333333333333333
U00386,O000275,P01553,2023-12-27,2024-01-03,item damaged during delivery,1,0.01,3,13,approved,0,0.505,0.3333333333333333
U00387,O000276,P04519,2023-12-26,2024-01-05,poor quality,1,0.4,2,12,approved,0,0.7,0.2222222222222222
U00113,O000277,P00758,2023-11-20,2023-11-30,missing accessories,0,0.15,0,12,approved,0,0.575,0.0
U00613,O000278,P02811,2023-06-09,2023-06-20,changed mind,1,0.54,3,8,approved,0,0.77,0.3333333333333333
U00625,O000279,P01105,2023-07-13,2023-07-24,changed mind,1,-0.77,4,7,rejected,1,0.11499999999999999,0.4444444444444444
U00952,O000280,P04525,2023-04-20,2023-04-23,duplicate order,1,0.54,4,7,approved,0,0.77,0.4444444444444444
U00081,O000281,P03460,2023-03-07,2023-03-15,received late,1,-0.31,4,2,manual review,0,0.345,0.4444444444444444
U00699,O000282,P03993,2023-09-11,2023-09-22,accidental purchase,0,-1.0,0,7,rejected,1,0.0,0.0
U00113,O000283,P00204,2023-10-10,2023-10-18,item damaged during delivery,0,-0.16,2,1,approved,0,0.42,0.2222222222222222
U00002,O000284,P02776,2023-03-01,2023-03-15,not satisfied with the product,0,-0.42,1,1,manual review,0,0.29000000000000004,0.1111111111111111
U00642,O000285,P02333,2023-04-28,2023-05-12,size issue,0,-0.08,3,3,approved,0,0.46,0.3333333333333333
U00220,O000286,P01993,2023-02-13,2023-02-14,product not as described,1,-0.76,5,6,rejected,1,0.12,0.5555555555555556
U00566,O000287,P02244,2023-07-29,2023-08-08,received late,1,-0.06,0,11,approved,0,0.47,0.0
U00855,O000288,P00307,2023-02-05,2023-02-12,duplicate order,0,-0.29,1,3,approved,0,0.355,0.1111111111111111
U00997,O000289,P01688,2023-01-19,2023-01-21,changed mind,1,0.99,2,1,approved,0,0.995,0.2222222222222222
U00736,O000290,P04110,2023-04-01,2023-04-13,item damaged during delivery,1,0.09,3,13,approved,0,0.545,0.3333333333333333
U00225,O000291,P01861,2023-10-28,2023-10-30,poor quality,1,0.11,1,4,approved,0,0.555,0.1111111111111111
U00385,O000292,P01962,2023-07-31,2023-08-02,item damaged during delivery,0,-0.11,3,7,approved,0,0.445,0.3333333333333333
U00403,O000293,P00723,2023-08-10,2023-08-23,poor quality,1,0.62,2,12,approved,0,0.81,0.2222222222222222
U00638,O000294,P00780,2023-08-05,2023-08-10,changed mind,0,0.24,3,13,approved,0,0.62,0.3333333333333333
U00130,O000295,P00529,2023-08-11,2023-08-18,wrong item delivered,1,0.76,2,6,approved,0,0.88,0.2222222222222222
U00053,O000296,P04894,2023-04-08,2023-04-12,defective product,1,0.53,2,6,approved,0,0.765,0.2222222222222222
U00684,O000297,P00344,2023-01-19,2023-01-30,size issue,0,-0.19,5,8,approved,0,0.405,0.5555555555555556
U00730,O000298,P03787,2023-10-24,2023-11-05,unwanted gift,0,0.36,1,11,approved,0,0.6799999999999999,0.1111111111111111
U00672,O000299,P03683,2023-01-26,2023-01-30,unwanted gift,1,0.41,2,4,approved,0,0.705,0.2222222222222222
U00710,O000300,P00209,2023-01-28,2023-02-06,wrong color,1,0.47,1,3,approved,0,0.735,0.1111111111111111
U00416,O000301,P04737,2023-03-05,2023-03-19,defective product,1,0.2,3,9,approved,0,0.6,0.3333333333333333
U00247,O000302,P03407,2023-11-20,2023-11-30,product not as described,0,-0.67,1,10,manual review,0,0.16499999999999998,0.1111111111111111
U00836,O000303,P01312,2023-08-11,2023-08-20,item damaged during delivery,1,-0.01,3,11,approved,0,0.495,0.3333333333333333
U00439,O000304,P02300,2023-03-21,2023-03-28,wrong color,1,0.06,4,14,approved,0,0.53,0.4444444444444444
U00203,O000305,P03337,2023-02-20,2023-03-06,wrong item delivered,0,0.04,5,8,approved,0,0.52,0.5555555555555556
U00184,O000306,P01948,2023-04-12,2023-04-22,product not as described,1,0.57,3,10,approved,0,0.7849999999999999,0.3333333333333333
U00123,O000307,P00920,2023-06-25,2023-06-29,size issue,1,-0.32,2,10,manual review,0,0.33999999999999997,0.2222222222222222
U00401,O000308,P02045,2023-01-10,2023-01-18,incorrect quantity,0,0.07,1,12,approved,0,0.535,0.1111111111111111
U00767,O000309,P00419,2023-08-25,2023-09-04,changed mind,0,-0.03,1,10,approved,0,0.485,0.1111111111111111
U00294,O000310,P01750,2023-04-10,2023-04-13,received late,0,0.34,2,0,approved,0,0.67,0.2222222222222222
U00280,O000311,P02843,2023-08-16,2023-08-19,accidental purchase,1,0.91,2,14,approved,0,0.9550000000000001,0.2222222222222222
U00837,O000312,P01100,2023-03-05,2023-03-17,missing accessories,0,0.31,3,12,approved,0,0.655,0.3333333333333333
U00884,O000313,P03393,2023-01-19,2023-01-26,received late,0,0.28,1,5,approved,0,0.64,0.1111111111111111
U00610,O000314,P02773,2023-11-28,2023-12-11,missing accessories,1,-0.51,1,10,manual review,0,0.245,0.1111111111111111
U00198,O000315,P02481,2023-11-14,2023-11-25,unwanted gift,1,-0.77,2,2,rejected,1,0.11499999999999999,0.2222222222222222
U00982,O000316,P01546,2023-05-21,2023-06-02,item damaged during delivery,1,0.13,0,5,approved,0,0.565,0.0
U00907,O000317,P01071,2023-01-25,2023-02-03,wrong color,0,-0.09,1,6,approved,0,0.455,0.1111111111111111
U00511,O000318,P01851,2023-08-16,2023-08-29,size issue,0,0.23,2,0,approved,0,0.615,0.2222222222222222
U00752,O000319,P04199,2023-03-30,2023-04-10,duplicate order,0,-0.31,2,14,manual review,0,0.345,0.2222222222222222
U00144,O000320,P02940,2023-04-02,2023-04-06,product not as described,1,0.7,4,5,approved,0,0.85,0.4444444444444444
U00609,O000321,P01904,2023-02-11,2023-02-15,accidental purchase,1,-0.6,1,7,manual review,0,0.2,0.1111111111111111
U00201,O000322,P00679,2023-10-22,2023-10-23,not satisfied with the product,1,-0.1,4,4,approved,0,0.45,0.4444444444444444
U00124,O000323,P00989,2023-03-22,2023-03-23,missing accessories,0,-0.2,1,4,approved,0,0.4,0.1111111111111111
U00187,O000324,P02476,2023-04-17,2023-04-30,accidental purchase,1,0.55,2,6,approved,0,0.775,0.2222222222222222
U00326,O000325,P01608,2023-04-21,2023-05-05,changed mind,1,-0.12,3,7,approved,0,0.44,0.3333333333333333
U00464,O000326,P02870,2023-10-04,2023-10-07,unwanted gift,1,-0.29,4,13,approved,0,0.355,0.4444444444444444
U00349,O000327,P01503,2023-08-02,2023-08-14,wrong item delivered,1,0.04,0,14,approved,0,0.52,0.0
U00771,O000328,P01790,2023-08-19,2023-09-01,item damaged during delivery,1,-0.39,4,6,manual review,0,0.305,0.4444444444444444
U00660,O000329,P01426,2023-11-02,2023-11-09,incorrect quantity,0,-0.01,3,2,approved,0,0.495,0.3333333333333333
U00764,O000330,P02441,2023-05-01,2023-05-14,accidental purchase,1,-0.06,5,5,approved,0,0.47,0.5555555555555556
U00955,O000331,P02043,2023-05-14,2023-05-23,accidental purchase,1,1.0,2,8,approved,0,1.0,0.2222222222222222
U00932,O000332,P01279,2023-11-02,2023-11-06,duplicate order,1,-0.23,3,13,approved,0,0.385,0.3333333333333333
U00403,O000333,P02595,2023-07-27,2023-07-29,product not as described,1,-0.04,2,1,approved,0,0.48,0.2222222222222222
U00346,O000334,P04690,2023-09-14,2023-09-20,product not as described,0,0.11,2,8,approved,0,0.555,0.2222222222222222
U00963,O000335,P02437,2023-07-04,2023-07-10,missing accessories,1,0.14,1,2,approved,0,0.5700000000000001,0.1111111111111111
U00511,O000336,P03804,2023-10-13,2023-10-22,received late,1,0.52,2,2,approved,0,0.76,0.2222222222222222
U00147,O000337,P02206,2023-12-29,2024-01-02,wrong item delivered,0,0.96,0,9,approved,0,0.98,0.0
U00148,O000338,P01028,2023-06-29,2023-07-07,accidental purchase,1,-0.4,1,1,manual review,0,0.3,0.1111111111111111
U00864,O000339,P03540,2023-02-17,2023-03-02,product not as described,0,0.22,2,12,approved,0,0.61,0.2222222222222222
U00711,O000340,P03484,2023-03-28,2023-04-11,poor quality,1,-0.08,0,13,approved,0,0.46,0.0
U00820,O000341,P02242,2023-01-19,2023-02-01,item damaged during delivery,1,0.17,3,2,approved,0,0.585,0.3333333333333333
U00489,O000342,P02766,2023-02-15,2023-02-18,not satisfied with the product,1,0.56,0,12,approved,0,0.78,0.0
U00929,O000343,P01174,2023-02-25,2023-02-27,duplicate order,1,0.81,2,6,approved,0,0.905,0.2222222222222222
U00936,O000344,P03231,2023-08-17,2023-08-26,product not as described,0,0.44,4,2,approved,0,0.72,0.4444444444444444
U00640,O000345,P03351,2023-05-25,2023-05-31,defective product,0,0.16,2,0,approved,0,0.58,0.2222222222222222
U00551,O000346,P04912,2023-04-02,2023-04-13,received late,1,0.51,0,3,approved,0,0.755,0.0
U00338,O000347,P00404,2023-03-23,2023-03-31,poor quality,1,-0.42,0,12,manual review,0,0.29000000000000004,0.0
U00872,O000348,P04989,2023-08-13,2023-08-24,unwanted gift,0,-0.36,2,6,manual review,0,0.32,0.2222222222222222
U00641,O000349,P02726,2023-03-20,2023-03-30,incorrect quantity,1,0.08,2,12,approved,0,0.54,0.2222222222222222
U00779,O000350,P03383,2023-05-30,2023-06-08,changed mind,1,0.58,1,12,approved,0,0.79,0.1111111111111111
U00988,O000351,P04164,2023-12-27,2023-12-28,accidental purchase,1,-0.15,0,5,approved,0,0.425,0.0
U00953,O000352,P00088,2023-10-10,2023-10-23,incorrect quantity,1,-0.1,5,11,approved,0,0.45,0.5555555555555556
U00473,O000353,P01159,2023-11-07,2023-11-08,item damaged during delivery,1,-0.99,3,11,rejected,1,0.0050000000000000044,0.3333333333333333
U00946,O000354,P04274,2023-06-09,2023-06-20,changed mind,1,1.0,0,9,approved,0,1.0,0.0
U00151,O000355,P02858,2023-11-12,2023-11-17,item damaged during delivery,1,-0.11,2,2,approved,0,0.445,0.2222222222222222
U00415,O000356,P01382,2023-12-31,2024-01-09,missing accessories,0,-1.0,2,14,rejected,1,0.0,0.2222222222222222
U00990,O000357,P04682,2023-06-05,2023-06-12,size issue,1,0.08,0,0,approved,0,0.54,0.0
U00298,O000358,P02065,2023-06-05,2023-06-12,accidental purchase,1,0.24,2,7,approved,0,0.62,0.2222222222222222
U00611,O000359,P02375,2023-07-21,2023-07-23,changed mind,1,-0.11,4,12,approved,0,0.445,0.4444444444444444
U00263,O000360,P00318,2023-12-07,2023-12-10,changed mind,0,-0.46,6,1,rejected,0,0.27,0.6666666666666666
U00764,O000361,P01503,2023-12-08,2023-12-12,missing accessories,1,0.45,2,4,approved,0,0.725,0.2222222222222222
U00144,O000362,P02043,2023-04-27,2023-04-29,wrong item delivered,1,0.39,1,2,approved,0,0.6950000000000001,0.1111111111111111
U00346,O000363,P04599,2023-06-03,2023-06-13,incorrect quantity,0,0.26,3,3,approved,0,0.63,0.3333333333333333
U00624,O000364,P02023,2023-12-30,2024-01-08,size issue,1,-0.38,3,13,manual review,0,0.31,0.3333333333333333
U00572,O000365,P00119,2023-11-27,2023-12-02,wrong color,1,-0.3,2,2,approved,0,0.35,0.2222222222222222
U00881,O000366,P00710,2023-04-29,2023-05-12,defective product,0,-0.18,0,2,approved,0,0.41000000000000003,0.0
U00002,O000367,P03558,2023-07-18,2023-07-25,poor quality,1,-0.21,3,14,approved,0,0.395,0.3333333333333333
U00897,O000368,P04141,2023-09-20,2023-10-01,wrong color,1,0.31,1,14,approved,0,0.655,0.1111111111111111
U00304,O000369,P04410,2023-07-03,2023-07-12,accidental purchase,1,-0.2,0,2,approved,0,0.4,0.0
U00254,O000370,P03251,2023-05-28,2023-06-02,wrong color,0,-0.47,1,9,manual review,0,0.265,0.1111111111111111
U00652,O000371,P00418,2023-06-15,2023-06-21,product not as described,1,0.21,2,10,approved,0,0.605,0.2222222222222222
U00453,O000372,P02604,2023-03-16,2023-03-20,changed mind,0,1.0,3,10,approved,0,1.0,0.3333333333333333
U00037,O000373,P03855,2023-08-24,2023-09-07,unwanted gift,0,-0.39,4,14,manual review,0,0.305,0.4444444444444444
U00160,O000374,P01102,2023-11-10,2023-11-18,size issue,1,-0.35,2,7,manual review,0,0.325,0.2222222222222222
U00009,O000375,P04422,2023-09-29,2023-09-30,incorrect quantity,0,-0.06,1,10,approved,0,0.47,0.1111111111111111
U00233,O000376,P03429,2023-06-28,2023-06-29,unwanted gift,1,0.38,5,0,approved,0,0.69,0.5555555555555556
U00099,O000377,P02262,2023-10-10,2023-10-15,wrong color,1,0.28,1,1,approved,0,0.64,0.1111111111111111
U00659,O000378,P04170,2023-02-20,2023-03-02,incorrect quantity,1,-0.06,3,1,approved,0,0.47,0.3333333333333333
U00816,O000379,P03635,2023-03-16,2023-03-25,poor quality,1,-0.22,2,8,approved,0,0.39,0.2222222222222222
U00208,O000380,P00509,2023-05-24,2023-05-26,received late,1,1.0,2,6,approved,0,1.0,0.2222222222222222
U00131,O000381,P02380,2023-12-09,2023-12-20,wrong color,1,0.57,4,9,approved,0,0.7849999999999999,0.4444444444444444
U00404,O000382,P03165,2023-07-07,2023-07-10,wrong color,1,0.87,1,6,approved,0,0.935,0.1111111111111111
U00152,O000383,P00688,2023-05-03,2023-05-11,poor quality,1,0.35,1,7,approved,0,0.675,0.1111111111111111
U00054,O000384,P04753,2023-11-28,2023-12-03,duplicate order,0,-0.05,2,12,approved,0,0.475,0.2222222222222222
U00120,O000385,P01293,2023-09-08,2023-09-11,accidental purchase,1,0.2,1,1,approved,0,0.6,0.1111111111111111
U00673,O000386,P03906,2023-10-23,2023-10-29,missing accessories,0,0.9,1,9,approved,0,0.95,0.1111111111111111
U00920,O000387,P03076,2023-11-19,2023-11-25,product not as described,0,0.26,4,10,approved,0,0.63,0.4444444444444444
U00628,O000388,P03210,2023-05-10,2023-05-24,item damaged during delivery,1,-0.86,0,0,rejected,1,0.07,0.0
U00587,O000389,P00325,2023-09-09,2023-09-14,product not as described,1,0.7,4,11,approved,0,0.85,0.4444444444444444
U00625,O000390,P01994,2023-12-24,2023-12-29,changed mind,1,0.75,1,5,approved,0,0.875,0.1111111111111111
U00968,O000391,P03977,2023-06-29,2023-07-05,item damaged during delivery,0,0.62,1,14,approved,0,0.81,0.1111111111111111
U00420,O000392,P04813,2023-12-15,2023-12-17,defective product,1,-0.67,1,14,manual review,0,0.16499999999999998,0.1111111111111111
U00422,O000393,P02771,2023-04-20,2023-04-26,unwanted gift,1,0.19,1,14,approved,0,0.595,0.1111111111111111
U00104,O000394,P04373,2023-12-04,2023-12-06,poor quality,1,0.51,2,2,approved,0,0.755,0.2222222222222222
U00852,O000395,P02584,2023-03-19,2023-03-22,unwanted gift,1,0.01,3,12,approved,0,0.505,0.3333333333333333
U00254,O000396,P03558,2023-01-02,2023-01-04,unwanted gift,1,0.19,3,1,approved,0,0.595,0.3333333333333333
U00227,O000397,P03588,2023-11-17,2023-11-18,product not as described,1,0.28,1,2,approved,0,0.64,0.1111111111111111
U00112,O000398,P00152,2023-10-03,2023-10-15,poor quality,1,-0.41,4,3,manual review,0,0.29500000000000004,0.4444444444444444
U00510,O000399,P00955,2023-10-17,2023-10-18,not satisfied with the product,0,0.24,4,4,approved,0,0.62,0.4444444444444444
U00473,O000400,P04355,2023-10-24,2023-11-02,size issue,0,-0.49,2,9,manual review,0,0.255,0.2222222222222222
U00099,O000401,P02372,2023-06-18,2023-07-01,accidental purchase,1,-0.05,3,9,approved,0,0.475,0.3333333333333333
U00153,O000402,P04965,2023-08-28,2023-09-01,accidental purchase,0,-0.29,2,14,approved,0,0.355,0.2222222222222222
U00861,O000403,P01192,2023-01-23,2023-01-28,unwanted gift,0,0.44,5,3,approved,0,0.72,0.5555555555555556
